time,lin_vel,ang_vel,distance,theta
0.000000,0.100000,-0.350877,0.001000,-0.003509
0.010000,0.100995,-0.347351,0.001010,-0.003474
0.020000,0.101980,-0.343790,0.001020,-0.003438
0.030000,0.102955,-0.340195,0.001030,-0.003402
0.040000,0.103919,-0.336565,0.001039,-0.003366
0.050000,0.104873,-0.332902,0.001049,-0.003329
0.060000,0.105816,-0.329206,0.001058,-0.003292
0.070000,0.106749,-0.325477,0.001067,-0.003255
0.080000,0.107672,-0.321715,0.001077,-0.003217
0.090000,0.108583,-0.317921,0.001086,-0.003179
0.100000,0.109484,-0.314095,0.001095,-0.003141
0.110000,0.110373,-0.310238,0.001104,-0.003102
0.120000,0.111252,-0.306350,0.001113,-0.003063
0.130000,0.112120,-0.302431,0.001121,-0.003024
0.140000,0.112976,-0.298482,0.001130,-0.002985
0.150000,0.113821,-0.294503,0.001138,-0.002945
0.160000,0.114655,-0.290494,0.001147,-0.002905
0.170000,0.115477,-0.286457,0.001155,-0.002865
0.180000,0.116287,-0.282391,0.001163,-0.002824
0.190000,0.117086,-0.278297,0.001171,-0.002783
0.200000,0.117874,-0.274174,0.001179,-0.002742
0.210000,0.118649,-0.270025,0.001186,-0.002700
0.220000,0.119413,-0.265848,0.001194,-0.002658
0.230000,0.120164,-0.261645,0.001202,-0.002616
0.240000,0.120904,-0.257416,0.001209,-0.002574
0.250000,0.121632,-0.253161,0.001216,-0.002532
0.260000,0.122347,-0.248881,0.001223,-0.002489
0.270000,0.123050,-0.244575,0.001231,-0.002446
0.280000,0.123741,-0.240246,0.001237,-0.002402
0.290000,0.124420,-0.235892,0.001244,-0.002359
0.300000,0.125086,-0.231514,0.001251,-0.002315
0.310000,0.125739,-0.227114,0.001257,-0.002271
0.320000,0.126380,-0.222691,0.001264,-0.002227
0.330000,0.127009,-0.218245,0.001270,-0.002182
0.340000,0.127624,-0.213778,0.001276,-0.002138
0.350000,0.128227,-0.209289,0.001282,-0.002093
0.360000,0.128817,-0.204780,0.001288,-0.002048
0.370000,0.129394,-0.200250,0.001294,-0.002002
0.380000,0.129959,-0.195700,0.001300,-0.001957
0.390000,0.130510,-0.191130,0.001305,-0.001911
0.400000,0.131048,-0.186541,0.001310,-0.001865
0.410000,0.131573,-0.181934,0.001316,-0.001819
0.420000,0.132085,-0.177308,0.001321,-0.001773
0.430000,0.132584,-0.172665,0.001326,-0.001727
0.440000,0.133069,-0.168004,0.001331,-0.001680
0.450000,0.133541,-0.163327,0.001335,-0.001633
0.460000,0.134000,-0.158633,0.001340,-0.001586
0.470000,0.134445,-0.153924,0.001344,-0.001539
0.480000,0.134877,-0.149199,0.001349,-0.001492
0.490000,0.135296,-0.144459,0.001353,-0.001445
0.500000,0.135701,-0.139704,0.001357,-0.001397
0.510000,0.136092,-0.134936,0.001361,-0.001349
0.520000,0.136470,-0.130154,0.001365,-0.001302
0.530000,0.136834,-0.125359,0.001368,-0.001254
0.540000,0.137184,-0.120552,0.001372,-0.001206
0.550000,0.137521,-0.115732,0.001375,-0.001157
0.560000,0.137844,-0.110901,0.001378,-0.001109
0.570000,0.138153,-0.106059,0.001382,-0.001061
0.580000,0.138449,-0.101207,0.001384,-0.001012
0.590000,0.138730,-0.096344,0.001387,-0.000963
0.600000,0.138998,-0.091471,0.001390,-0.000915
0.610000,0.139252,-0.086590,0.001393,-0.000866
0.620000,0.139491,-0.081699,0.001395,-0.000817
0.630000,0.139717,-0.076801,0.001397,-0.000768
0.640000,0.139929,-0.071895,0.001399,-0.000719
0.650000,0.140127,-0.066982,0.001401,-0.000670
0.660000,0.140311,-0.062062,0.001403,-0.000621
0.670000,0.140481,-0.057135,0.001405,-0.000571
0.680000,0.140637,-0.052203,0.001406,-0.000522
0.690000,0.140778,-0.047266,0.001408,-0.000473
0.700000,0.140906,-0.042324,0.001409,-0.000423
0.710000,0.141020,-0.037378,0.001410,-0.000374
0.720000,0.141119,-0.032428,0.001411,-0.000324
0.730000,0.141204,-0.027475,0.001412,-0.000275
0.740000,0.141276,-0.022520,0.001413,-0.000225
0.750000,0.141333,-0.017561,0.001413,-0.000176
0.760000,0.141376,-0.012602,0.001414,-0.000126
0.770000,0.141405,-0.007641,0.001414,-0.000076
0.780000,0.141419,-0.002679,0.001414,-0.000027
0.790000,0.141420,0.002283,0.001414,0.000023
0.800000,0.141406,0.007245,0.001414,0.000072
0.810000,0.141379,0.012207,0.001414,0.000122
0.820000,0.141337,0.017167,0.001413,0.000172
0.830000,0.141281,0.022125,0.001413,0.000221
0.840000,0.141211,0.027081,0.001412,0.000271
0.850000,0.141126,0.032034,0.001411,0.000320
0.860000,0.141028,0.036984,0.001410,0.000370
0.870000,0.140916,0.041931,0.001409,0.000419
0.880000,0.140789,0.046873,0.001408,0.000469
0.890000,0.140648,0.051810,0.001406,0.000518
0.900000,0.140494,0.056743,0.001405,0.000567
0.910000,0.140325,0.061669,0.001403,0.000617
0.920000,0.140142,0.066590,0.001401,0.000666
0.930000,0.139945,0.071504,0.001399,0.000715
0.940000,0.139735,0.076411,0.001397,0.000764
0.950000,0.139510,0.081310,0.001395,0.000813
0.960000,0.139271,0.086201,0.001393,0.000862
0.970000,0.139019,0.091083,0.001390,0.000911
0.980000,0.138752,0.095956,0.001388,0.000960
0.990000,0.138472,0.100820,0.001385,0.001008
1.000000,0.138177,0.105673,0.001382,0.001057
1.010000,0.137869,0.110516,0.001379,0.001105
1.020000,0.137547,0.115348,0.001375,0.001153
1.030000,0.137212,0.120168,0.001372,0.001202
1.040000,0.136862,0.124977,0.001369,0.001250
1.050000,0.136499,0.129773,0.001365,0.001298
1.060000,0.136123,0.134556,0.001361,0.001346
1.070000,0.135732,0.139325,0.001357,0.001393
1.080000,0.135329,0.144081,0.001353,0.001441
1.090000,0.134911,0.148822,0.001349,0.001488
1.100000,0.134480,0.153548,0.001345,0.001535
1.110000,0.134036,0.158259,0.001340,0.001583
1.120000,0.133578,0.162954,0.001336,0.001630
1.130000,0.133107,0.167632,0.001331,0.001676
1.140000,0.132623,0.172294,0.001326,0.001723
1.150000,0.132125,0.176939,0.001321,0.001769
1.160000,0.131614,0.181566,0.001316,0.001816
1.170000,0.131090,0.186175,0.001311,0.001862
1.180000,0.130553,0.190765,0.001306,0.001908
1.190000,0.130003,0.195337,0.001300,0.001953
1.200000,0.129440,0.199888,0.001294,0.001999
1.210000,0.128864,0.204420,0.001289,0.002044
1.220000,0.128275,0.208931,0.001283,0.002089
1.230000,0.127673,0.213421,0.001277,0.002134
1.240000,0.127058,0.217890,0.001271,0.002179
1.250000,0.126431,0.222338,0.001264,0.002223
1.260000,0.125791,0.226763,0.001258,0.002268
1.270000,0.125138,0.231165,0.001251,0.002312
1.280000,0.124473,0.235544,0.001245,0.002355
1.290000,0.123796,0.239900,0.001238,0.002399
1.300000,0.123106,0.244231,0.001231,0.002442
1.310000,0.122403,0.248539,0.001224,0.002485
1.320000,0.121689,0.252821,0.001217,0.002528
1.330000,0.120962,0.257078,0.001210,0.002571
1.340000,0.120224,0.261309,0.001202,0.002613
1.350000,0.119473,0.265515,0.001195,0.002655
1.360000,0.118710,0.269693,0.001187,0.002697
1.370000,0.117936,0.273845,0.001179,0.002738
1.380000,0.117149,0.277969,0.001171,0.002780
1.390000,0.116351,0.282066,0.001164,0.002821
1.400000,0.115542,0.286134,0.001155,0.002861
1.410000,0.114720,0.290174,0.001147,0.002902
1.420000,0.113888,0.294185,0.001139,0.002942
1.430000,0.113044,0.298166,0.001130,0.002982
1.440000,0.112188,0.302117,0.001122,0.003021
1.450000,0.111322,0.306039,0.001113,0.003060
1.460000,0.110444,0.309929,0.001104,0.003099
1.470000,0.109555,0.313789,0.001096,0.003138
1.480000,0.108655,0.317617,0.001087,0.003176
1.490000,0.107745,0.321414,0.001077,0.003214
1.500000,0.106823,0.325178,0.001068,0.003252
1.510000,0.105891,0.328910,0.001059,0.003289
1.520000,0.104948,0.332609,0.001049,0.003326
1.530000,0.103995,0.336275,0.001040,0.003363
1.540000,0.103032,0.339907,0.001030,0.003399
1.550000,0.102058,0.343505,0.001021,0.003435
1.560000,0.101074,0.347069,0.001011,0.003471
1.570000,0.100080,0.350598,0.001001,0.003506
1.580000,0.099075,0.354092,0.000991,0.003541
1.590000,0.098061,0.357550,0.000981,0.003576
1.600000,0.097037,0.360973,0.000970,0.003610
1.610000,0.096004,0.364360,0.000960,0.003644
1.620000,0.094961,0.367710,0.000950,0.003677
1.630000,0.093908,0.371024,0.000939,0.003710
1.640000,0.092846,0.374300,0.000928,0.003743
1.650000,0.091774,0.377539,0.000918,0.003775
1.660000,0.090694,0.380740,0.000907,0.003807
1.670000,0.089604,0.383903,0.000896,0.003839
1.680000,0.088506,0.387028,0.000885,0.003870
1.690000,0.087398,0.390114,0.000874,0.003901
1.700000,0.086282,0.393161,0.000863,0.003932
1.710000,0.085157,0.396169,0.000852,0.003962
1.720000,0.084024,0.399137,0.000840,0.003991
1.730000,0.082882,0.402065,0.000829,0.004021
1.740000,0.081732,0.404953,0.000817,0.004050
1.750000,0.080574,0.407801,0.000806,0.004078
1.760000,0.079408,0.410607,0.000794,0.004106
1.770000,0.078234,0.413373,0.000782,0.004134
1.780000,0.077052,0.416097,0.000771,0.004161
1.790000,0.075862,0.418780,0.000759,0.004188
1.800000,0.074665,0.421421,0.000747,0.004214
1.810000,0.073460,0.424020,0.000735,0.004240
1.820000,0.072248,0.426576,0.000722,0.004266
1.830000,0.071028,0.429090,0.000710,0.004291
1.840000,0.069802,0.431560,0.000698,0.004316
1.850000,0.068568,0.433988,0.000686,0.004340
1.860000,0.067328,0.436372,0.000673,0.004364
1.870000,0.066081,0.438713,0.000661,0.004387
1.880000,0.064828,0.441009,0.000648,0.004410
1.890000,0.063568,0.443262,0.000636,0.004433
1.900000,0.062301,0.445470,0.000623,0.004455
1.910000,0.061028,0.447634,0.000610,0.004476
1.920000,0.059750,0.449753,0.000597,0.004498
1.930000,0.058465,0.451827,0.000585,0.004518
1.940000,0.057174,0.453855,0.000572,0.004539
1.950000,0.055878,0.455839,0.000559,0.004558
1.960000,0.054576,0.457777,0.000546,0.004578
1.970000,0.053269,0.459669,0.000533,0.004597
1.980000,0.051956,0.461515,0.000520,0.004615
1.990000,0.050638,0.463315,0.000506,0.004633
2.000000,0.049315,0.465068,0.000493,0.004651
2.010000,0.047987,0.466775,0.000480,0.004668
2.020000,0.046654,0.468436,0.000467,0.004684
2.030000,0.045317,0.470049,0.000453,0.004700
2.040000,0.043975,0.471616,0.000440,0.004716
2.050000,0.042629,0.473135,0.000426,0.004731
2.060000,0.041278,0.474607,0.000413,0.004746
2.070000,0.039924,0.476032,0.000399,0.004760
2.080000,0.038565,0.477409,0.000386,0.004774
2.090000,0.037203,0.478738,0.000372,0.004787
2.100000,0.035836,0.480019,0.000358,0.004800
2.110000,0.034467,0.481253,0.000345,0.004813
2.120000,0.033093,0.482438,0.000331,0.004824
2.130000,0.031717,0.483575,0.000317,0.004836
2.140000,0.030337,0.484664,0.000303,0.004847
2.150000,0.028954,0.485704,0.000290,0.004857
2.160000,0.027568,0.486696,0.000276,0.004867
2.170000,0.026180,0.487639,0.000262,0.004876
2.180000,0.024789,0.488533,0.000248,0.004885
2.190000,0.023395,0.489378,0.000234,0.004894
2.200000,0.022000,0.490175,0.000220,0.004902
2.210000,0.020601,0.490922,0.000206,0.004909
2.220000,0.019201,0.491620,0.000192,0.004916
2.230000,0.017799,0.492269,0.000178,0.004923
2.240000,0.016395,0.492869,0.000164,0.004929
2.250000,0.014990,0.493420,0.000150,0.004934
2.260000,0.013583,0.493921,0.000136,0.004939
2.270000,0.012175,0.494373,0.000122,0.004944
2.280000,0.010765,0.494776,0.000108,0.004948
2.290000,0.009354,0.495129,0.000094,0.004951
2.300000,0.007943,0.495432,0.000079,0.004954
2.310000,0.006531,0.495686,0.000065,0.004957
2.320000,0.005118,0.495890,0.000051,0.004959
2.330000,0.003704,0.496045,0.000037,0.004960
2.340000,0.002290,0.496150,0.000023,0.004962
2.350000,0.000876,0.496206,0.000009,0.004962
2.360000,-0.000538,0.496212,-0.000005,0.004962
2.370000,-0.001952,0.496168,-0.000020,0.004962
2.380000,-0.003366,0.496075,-0.000034,0.004961
2.390000,-0.004780,0.495932,-0.000048,0.004959
2.400000,-0.006193,0.495739,-0.000062,0.004957
2.410000,-0.007606,0.495497,-0.000076,0.004955
2.420000,-0.009017,0.495206,-0.000090,0.004952
2.430000,-0.010428,0.494864,-0.000104,0.004949
2.440000,-0.011838,0.494474,-0.000118,0.004945
2.450000,-0.013247,0.494034,-0.000132,0.004940
2.460000,-0.014654,0.493544,-0.000147,0.004935
2.470000,-0.016060,0.493005,-0.000161,0.004930
2.480000,-0.017464,0.492417,-0.000175,0.004924
2.490000,-0.018867,0.491780,-0.000189,0.004918
2.500000,-0.020267,0.491093,-0.000203,0.004911
2.510000,-0.021666,0.490358,-0.000217,0.004904
2.520000,-0.023062,0.489573,-0.000231,0.004896
2.530000,-0.024456,0.488739,-0.000245,0.004887
2.540000,-0.025848,0.487857,-0.000258,0.004879
2.550000,-0.027237,0.486925,-0.000272,0.004869
2.560000,-0.028623,0.485945,-0.000286,0.004859
2.570000,-0.030007,0.484917,-0.000300,0.004849
2.580000,-0.031387,0.483840,-0.000314,0.004838
2.590000,-0.032765,0.482714,-0.000328,0.004827
2.600000,-0.034139,0.481540,-0.000341,0.004815
2.610000,-0.035509,0.480318,-0.000355,0.004803
2.620000,-0.036877,0.479049,-0.000369,0.004790
2.630000,-0.038240,0.477731,-0.000382,0.004777
2.640000,-0.039600,0.476365,-0.000396,0.004764
2.650000,-0.040955,0.474952,-0.000410,0.004750
2.660000,-0.042307,0.473491,-0.000423,0.004735
2.670000,-0.043654,0.471983,-0.000437,0.004720
2.680000,-0.044997,0.470428,-0.000450,0.004704
2.690000,-0.046335,0.468825,-0.000463,0.004688
2.700000,-0.047669,0.467176,-0.000477,0.004672
2.710000,-0.048998,0.465480,-0.000490,0.004655
2.720000,-0.050322,0.463738,-0.000503,0.004637
2.730000,-0.051642,0.461949,-0.000516,0.004619
2.740000,-0.052955,0.460114,-0.000530,0.004601
2.750000,-0.054264,0.458233,-0.000543,0.004582
2.760000,-0.055567,0.456306,-0.000556,0.004563
2.770000,-0.056865,0.454333,-0.000569,0.004543
2.780000,-0.058157,0.452315,-0.000582,0.004523
2.790000,-0.059443,0.450252,-0.000594,0.004503
2.800000,-0.060723,0.448144,-0.000607,0.004481
2.810000,-0.061998,0.445991,-0.000620,0.004460
2.820000,-0.063266,0.443793,-0.000633,0.004438
2.830000,-0.064527,0.441551,-0.000645,0.004416
2.840000,-0.065782,0.439265,-0.000658,0.004393
2.850000,-0.067031,0.436935,-0.000670,0.004369
2.860000,-0.068273,0.434561,-0.000683,0.004346
2.870000,-0.069508,0.432144,-0.000695,0.004321
2.880000,-0.070736,0.429684,-0.000707,0.004297
2.890000,-0.071957,0.427180,-0.000720,0.004272
2.900000,-0.073171,0.424634,-0.000732,0.004246
2.910000,-0.074377,0.422046,-0.000744,0.004220
2.920000,-0.075577,0.419415,-0.000756,0.004194
2.930000,-0.076768,0.416742,-0.000768,0.004167
2.940000,-0.077952,0.414028,-0.000780,0.004140
2.950000,-0.079128,0.411272,-0.000791,0.004113
2.960000,-0.080296,0.408475,-0.000803,0.004085
2.970000,-0.081456,0.405637,-0.000815,0.004056
2.980000,-0.082608,0.402759,-0.000826,0.004028
2.990000,-0.083752,0.399840,-0.000838,0.003998
3.000000,-0.084887,0.396882,-0.000849,0.003969
3.010000,-0.086014,0.393883,-0.000860,0.003939
3.020000,-0.087132,0.390846,-0.000871,0.003908
3.030000,-0.088242,0.387769,-0.000882,0.003878
3.040000,-0.089343,0.384653,-0.000893,0.003847
3.050000,-0.090434,0.381499,-0.000904,0.003815
3.060000,-0.091517,0.378307,-0.000915,0.003783
3.070000,-0.092591,0.375077,-0.000926,0.003751
3.080000,-0.093655,0.371810,-0.000937,0.003718
3.090000,-0.094710,0.368505,-0.000947,0.003685
3.100000,-0.095755,0.365163,-0.000958,0.003652
3.110000,-0.096791,0.361785,-0.000968,0.003618
3.120000,-0.097818,0.358371,-0.000978,0.003584
3.130000,-0.098834,0.354921,-0.000988,0.003549
3.140000,-0.099841,0.351436,-0.000998,0.003514
3.150000,-0.100837,0.347915,-0.001008,0.003479
3.160000,-0.101824,0.344359,-0.001018,0.003444
3.170000,-0.102800,0.340769,-0.001028,0.003408
3.180000,-0.103766,0.337145,-0.001038,0.003371
3.190000,-0.104722,0.333488,-0.001047,0.003335
3.200000,-0.105667,0.329797,-0.001057,0.003298
3.210000,-0.106602,0.326073,-0.001066,0.003261
3.220000,-0.107525,0.322316,-0.001075,0.003223
3.230000,-0.108439,0.318527,-0.001084,0.003185
3.240000,-0.109341,0.314706,-0.001093,0.003147
3.250000,-0.110232,0.310854,-0.001102,0.003109
3.260000,-0.111113,0.306971,-0.001111,0.003070
3.270000,-0.111982,0.303057,-0.001120,0.003031
3.280000,-0.112840,0.299113,-0.001128,0.002991
3.290000,-0.113687,0.295138,-0.001137,0.002951
3.300000,-0.114523,0.291135,-0.001145,0.002911
3.310000,-0.115347,0.287102,-0.001153,0.002871
3.320000,-0.116159,0.283040,-0.001162,0.002830
3.330000,-0.116960,0.278951,-0.001170,0.002790
3.340000,-0.117749,0.274833,-0.001177,0.002748
3.350000,-0.118526,0.270688,-0.001185,0.002707
3.360000,-0.119292,0.266515,-0.001193,0.002665
3.370000,-0.120045,0.262316,-0.001200,0.002623
3.380000,-0.120787,0.258091,-0.001208,0.002581
3.390000,-0.121517,0.253840,-0.001215,0.002538
3.400000,-0.122234,0.249564,-0.001222,0.002496
3.410000,-0.122939,0.245263,-0.001229,0.002453
3.420000,-0.123632,0.240937,-0.001236,0.002409
3.430000,-0.124312,0.236587,-0.001243,0.002366
3.440000,-0.124980,0.232213,-0.001250,0.002322
3.450000,-0.125636,0.227816,-0.001256,0.002278
3.460000,-0.126279,0.223397,-0.001263,0.002234
3.470000,-0.126909,0.218955,-0.001269,0.002190
3.480000,-0.127527,0.214491,-0.001275,0.002145
3.490000,-0.128132,0.210006,-0.001281,0.002100
3.500000,-0.128724,0.205499,-0.001287,0.002055
3.510000,-0.129303,0.200973,-0.001293,0.002010
3.520000,-0.129870,0.196426,-0.001299,0.001964
3.530000,-0.130423,0.191859,-0.001304,0.001919
3.540000,-0.130963,0.187273,-0.001310,0.001873
3.550000,-0.131490,0.182669,-0.001315,0.001827
3.560000,-0.132004,0.178046,-0.001320,0.001780
3.570000,-0.132505,0.173406,-0.001325,0.001734
3.580000,-0.132993,0.168748,-0.001330,0.001687
3.590000,-0.133467,0.164073,-0.001335,0.001641
3.600000,-0.133928,0.159382,-0.001339,0.001594
3.610000,-0.134375,0.154675,-0.001344,0.001547
3.620000,-0.134810,0.149952,-0.001348,0.001500
3.630000,-0.135230,0.145214,-0.001352,0.001452
3.640000,-0.135637,0.140462,-0.001356,0.001405
3.650000,-0.136031,0.135696,-0.001360,0.001357
3.660000,-0.136411,0.130917,-0.001364,0.001309
3.670000,-0.136777,0.126124,-0.001368,0.001261
3.680000,-0.137130,0.121318,-0.001371,0.001213
3.690000,-0.137468,0.116501,-0.001375,0.001165
3.700000,-0.137794,0.111672,-0.001378,0.001117
3.710000,-0.138105,0.106831,-0.001381,0.001068
3.720000,-0.138403,0.101980,-0.001384,0.001020
3.730000,-0.138686,0.097119,-0.001387,0.000971
3.740000,-0.138956,0.092248,-0.001390,0.000922
3.750000,-0.139212,0.087368,-0.001392,0.000874
3.760000,-0.139454,0.082479,-0.001395,0.000825
3.770000,-0.139682,0.077582,-0.001397,0.000776
3.780000,-0.139896,0.072677,-0.001399,0.000727
3.790000,-0.140096,0.067765,-0.001401,0.000678
3.800000,-0.140283,0.062846,-0.001403,0.000628
3.810000,-0.140455,0.057920,-0.001405,0.000579
3.820000,-0.140613,0.052989,-0.001406,0.000530
3.830000,-0.140757,0.048053,-0.001408,0.000481
3.840000,-0.140887,0.043112,-0.001409,0.000431
3.850000,-0.141002,0.038166,-0.001410,0.000382
3.860000,-0.141104,0.033217,-0.001411,0.000332
3.870000,-0.141192,0.028264,-0.001412,0.000283
3.880000,-0.141265,0.023309,-0.001413,0.000233
3.890000,-0.141325,0.018351,-0.001413,0.000184
3.900000,-0.141370,0.013392,-0.001414,0.000134
3.910000,-0.141401,0.008431,-0.001414,0.000084
3.920000,-0.141418,0.003469,-0.001414,0.000035
3.930000,-0.141421,-0.001493,-0.001414,-0.000015
3.940000,-0.141409,-0.006455,-0.001414,-0.000065
3.950000,-0.141384,-0.011417,-0.001414,-0.000114
3.960000,-0.141344,-0.016377,-0.001413,-0.000164
3.970000,-0.141291,-0.021335,-0.001413,-0.000213
3.980000,-0.141223,-0.026292,-0.001412,-0.000263
3.990000,-0.141141,-0.031245,-0.001411,-0.000312
4.000000,-0.141045,-0.036196,-0.001410,-0.000362
4.010000,-0.140934,-0.041143,-0.001409,-0.000411
4.020000,-0.140810,-0.046086,-0.001408,-0.000461
4.030000,-0.140672,-0.051024,-0.001407,-0.000510
4.040000,-0.140519,-0.055958,-0.001405,-0.000560
4.050000,-0.140353,-0.060885,-0.001404,-0.000609
4.060000,-0.140172,-0.065807,-0.001402,-0.000658
4.070000,-0.139978,-0.070722,-0.001400,-0.000707
4.080000,-0.139769,-0.075630,-0.001398,-0.000756
4.090000,-0.139547,-0.080530,-0.001395,-0.000805
4.100000,-0.139310,-0.085422,-0.001393,-0.000854
4.110000,-0.139060,-0.090306,-0.001391,-0.000903
4.120000,-0.138795,-0.095181,-0.001388,-0.000952
4.130000,-0.138517,-0.100046,-0.001385,-0.001000
4.140000,-0.138225,-0.104901,-0.001382,-0.001049
4.150000,-0.137919,-0.109746,-0.001379,-0.001097
4.160000,-0.137600,-0.114579,-0.001376,-0.001146
4.170000,-0.137266,-0.119402,-0.001373,-0.001194
4.180000,-0.136919,-0.124212,-0.001369,-0.001242
4.190000,-0.136558,-0.129010,-0.001366,-0.001290
4.200000,-0.136184,-0.133795,-0.001362,-0.001338
4.210000,-0.135796,-0.138566,-0.001358,-0.001386
4.220000,-0.135394,-0.143324,-0.001354,-0.001433
4.230000,-0.134979,-0.148067,-0.001350,-0.001481
4.240000,-0.134550,-0.152796,-0.001345,-0.001528
4.250000,-0.134108,-0.157509,-0.001341,-0.001575
4.260000,-0.133652,-0.162207,-0.001337,-0.001622
4.270000,-0.133183,-0.166888,-0.001332,-0.001669
4.280000,-0.132701,-0.171553,-0.001327,-0.001716
4.290000,-0.132205,-0.176201,-0.001322,-0.001762
4.300000,-0.131697,-0.180830,-0.001317,-0.001808
4.310000,-0.131175,-0.185442,-0.001312,-0.001854
4.320000,-0.130640,-0.190036,-0.001306,-0.001900
4.330000,-0.130091,-0.194610,-0.001301,-0.001946
4.340000,-0.129530,-0.199165,-0.001295,-0.001992
4.350000,-0.128956,-0.203699,-0.001290,-0.002037
4.360000,-0.128369,-0.208214,-0.001284,-0.002082
4.370000,-0.127769,-0.212708,-0.001278,-0.002127
4.380000,-0.127157,-0.217180,-0.001272,-0.002172
4.390000,-0.126531,-0.221631,-0.001265,-0.002216
4.400000,-0.125893,-0.226059,-0.001259,-0.002261
4.410000,-0.125243,-0.230465,-0.001252,-0.002305
4.420000,-0.124580,-0.234848,-0.001246,-0.002348
4.430000,-0.123904,-0.239208,-0.001239,-0.002392
4.440000,-0.123216,-0.243543,-0.001232,-0.002435
4.450000,-0.122516,-0.247854,-0.001225,-0.002479
4.460000,-0.121804,-0.252141,-0.001218,-0.002521
4.470000,-0.121079,-0.256402,-0.001211,-0.002564
4.480000,-0.120342,-0.260637,-0.001203,-0.002606
4.490000,-0.119593,-0.264847,-0.001196,-0.002648
4.500000,-0.118833,-0.269030,-0.001188,-0.002690
4.510000,-0.118060,-0.273186,-0.001181,-0.002732
4.520000,-0.117275,-0.277314,-0.001173,-0.002773
4.530000,-0.116479,-0.281415,-0.001165,-0.002814
4.540000,-0.115671,-0.285488,-0.001157,-0.002855
4.550000,-0.114852,-0.289533,-0.001149,-0.002895
4.560000,-0.114021,-0.293548,-0.001140,-0.002935
4.570000,-0.113179,-0.297534,-0.001132,-0.002975
4.580000,-0.112325,-0.301490,-0.001123,-0.003015
4.590000,-0.111460,-0.305416,-0.001115,-0.003054
4.600000,-0.110584,-0.309312,-0.001106,-0.003093
4.610000,-0.109697,-0.313176,-0.001097,-0.003132
4.620000,-0.108799,-0.317010,-0.001088,-0.003170
4.630000,-0.107890,-0.320811,-0.001079,-0.003208
4.640000,-0.106971,-0.324581,-0.001070,-0.003246
4.650000,-0.106040,-0.328318,-0.001060,-0.003283
4.660000,-0.105099,-0.332022,-0.001051,-0.003320
4.670000,-0.104148,-0.335693,-0.001041,-0.003357
4.680000,-0.103186,-0.339331,-0.001032,-0.003393
4.690000,-0.102214,-0.342934,-0.001022,-0.003429
4.700000,-0.101231,-0.346503,-0.001012,-0.003465
4.710000,-0.100239,-0.350038,-0.001002,-0.003500
4.720000,-0.099236,-0.353538,-0.000992,-0.003535
4.730000,-0.098223,-0.357002,-0.000982,-0.003570
4.740000,-0.097201,-0.360430,-0.000972,-0.003604
4.750000,-0.096169,-0.363823,-0.000962,-0.003638
4.760000,-0.095127,-0.367179,-0.000951,-0.003672
4.770000,-0.094076,-0.370498,-0.000941,-0.003705
4.780000,-0.093016,-0.373781,-0.000930,-0.003738
4.790000,-0.091946,-0.377026,-0.000919,-0.003770
4.800000,-0.090867,-0.380233,-0.000909,-0.003802
4.810000,-0.089778,-0.383402,-0.000898,-0.003834
4.820000,-0.088681,-0.386533,-0.000887,-0.003865
4.830000,-0.087575,-0.389625,-0.000876,-0.003896
4.840000,-0.086460,-0.392678,-0.000865,-0.003927
4.850000,-0.085337,-0.395693,-0.000853,-0.003957
4.860000,-0.084205,-0.398667,-0.000842,-0.003987
4.870000,-0.083065,-0.401602,-0.000831,-0.004016
4.880000,-0.081916,-0.404496,-0.000819,-0.004045
4.890000,-0.080759,-0.407350,-0.000808,-0.004073
4.900000,-0.079594,-0.410163,-0.000796,-0.004102
4.910000,-0.078421,-0.412935,-0.000784,-0.004129
4.920000,-0.077240,-0.415666,-0.000772,-0.004157
4.930000,-0.076052,-0.418356,-0.000761,-0.004184
4.940000,-0.074856,-0.421003,-0.000749,-0.004210
4.950000,-0.073652,-0.423609,-0.000737,-0.004236
4.960000,-0.072441,-0.426172,-0.000724,-0.004262
4.970000,-0.071223,-0.428692,-0.000712,-0.004287
4.980000,-0.069998,-0.431170,-0.000700,-0.004312
4.990000,-0.068765,-0.433604,-0.000688,-0.004336
5.000000,-0.067526,-0.435995,-0.000675,-0.004360
5.010000,-0.066280,-0.438343,-0.000663,-0.004383
5.020000,-0.065028,-0.440646,-0.000650,-0.004406
5.030000,-0.063769,-0.442906,-0.000638,-0.004429
5.040000,-0.062503,-0.445121,-0.000625,-0.004451
5.050000,-0.061231,-0.447292,-0.000612,-0.004473
5.060000,-0.059954,-0.449418,-0.000600,-0.004494
5.070000,-0.058670,-0.451499,-0.000587,-0.004515
5.080000,-0.057380,-0.453535,-0.000574,-0.004535
5.090000,-0.056085,-0.455526,-0.000561,-0.004555
5.100000,-0.054784,-0.457471,-0.000548,-0.004575
5.110000,-0.053477,-0.459370,-0.000535,-0.004594
5.120000,-0.052165,-0.461224,-0.000522,-0.004612
5.130000,-0.050848,-0.463031,-0.000508,-0.004630
5.140000,-0.049526,-0.464792,-0.000495,-0.004648
5.150000,-0.048199,-0.466506,-0.000482,-0.004665
5.160000,-0.046867,-0.468174,-0.000469,-0.004682
5.170000,-0.045530,-0.469795,-0.000455,-0.004698
5.180000,-0.044189,-0.471369,-0.000442,-0.004714
5.190000,-0.042844,-0.472896,-0.000428,-0.004729
